Season,Date,HomeTeam,AwayTeam,EvaluationSeason,ActualOutcome,ComparisonLogLoss,PoissonLogLoss,ComparisonModel,LossDifference
2024-25,2024-08-17,Ipswich,Liverpool,2024-25,A,0.49127274014323724,0.5607356454433905,Tuned Random Forest,-0.06946290530015325
2024-25,2024-08-17,Newcastle,Southampton,2024-25,H,0.3499019024090995,0.39733356211261844,Tuned Random Forest,-0.047431659703518925
2024-25,2024-08-17,Nott'm Forest,Bournemouth,2024-25,D,1.2448647265316155,1.3697281514156465,Tuned Random Forest,-0.12486342488403102
2024-25,2024-08-17,West Ham,Aston Villa,2024-25,A,0.6441228980604023,0.6311325253062656,Tuned Random Forest,0.012990372754136725
2024-25,2024-08-18,Brentford,Crystal Palace,2024-25,H,1.025115110636863,0.9654540399114282,Tuned Random Forest,0.059661070725434806
2024-25,2024-08-18,Chelsea,Man City,2024-25,A,0.5829910774769852,0.6744180217896794,Tuned Random Forest,-0.09142694431269416
2024-25,2024-08-19,Leicester,Tottenham,2024-25,D,1.5618117151492108,1.435979982266167,Tuned Random Forest,0.12583173288304383
2024-25,2024-08-24,Aston Villa,Arsenal,2024-25,A,0.673099808127136,0.6444868111851321,Tuned Random Forest,0.02861299694200392
2024-25,2024-08-24,Brighton,Man United,2024-25,H,1.1290832160967463,0.9886933866300551,Tuned Random Forest,0.1403898294666912
2024-25,2024-08-24,Crystal Palace,West Ham,2024-25,A,1.2886924270719082,1.1463662758396183,Tuned Random Forest,0.14232615123228998
2024-25,2024-08-24,Fulham,Leicester,2024-25,H,0.8737384795520009,0.8606128935626343,Tuned Random Forest,0.01312558598936664
2024-25,2024-08-24,Man City,Ipswich,2024-25,H,0.22280449356270804,0.14777748347150482,Tuned Random Forest,0.07502701009120322
2024-25,2024-08-24,Southampton,Nott'm Forest,2024-25,A,0.7956788465319988,0.7925117110706713,Tuned Random Forest,0.0031671354613275193
2024-25,2024-08-24,Tottenham,Everton,2024-25,H,0.4873625350162377,0.5492381548565193,Tuned Random Forest,-0.06187561984028156
2024-25,2024-08-25,Bournemouth,Newcastle,2024-25,D,1.581476231650651,1.3872260905217575,Tuned Random Forest,0.1942501411288935
2024-25,2024-08-25,Liverpool,Brentford,2024-25,H,0.32258967841026115,0.31704848894650184,Tuned Random Forest,0.005541189463759311
2024-25,2024-08-25,Wolves,Chelsea,2024-25,A,0.6249991021768095,0.8264396212741172,Tuned Random Forest,-0.20144051909730765
2024-25,2024-08-31,Arsenal,Brighton,2024-25,D,1.8000301739376046,1.6962687125400588,Tuned Random Forest,0.10376146139754572
2024-25,2024-08-31,Brentford,Southampton,2024-25,H,0.5336598081213247,0.6138432519876679,Tuned Random Forest,-0.08018344386634313
2024-25,2024-08-31,Everton,Bournemouth,2024-25,A,0.9900445016411579,1.028003937928755,Tuned Random Forest,-0.03795943628759724
2024-25,2024-08-31,Ipswich,Fulham,2024-25,D,1.2291968308060401,1.3200714816820953,Tuned Random Forest,-0.09087465087605517
2024-25,2024-08-31,Leicester,Aston Villa,2024-25,A,0.6259330179733802,0.7095191990004508,Tuned Random Forest,-0.0835861810270706
2024-25,2024-08-31,Nott'm Forest,Wolves,2024-25,D,1.2067402855871079,1.2805049032315623,Tuned Random Forest,-0.07376461764445441
2024-25,2024-08-31,West Ham,Man City,2024-25,A,0.44629819840609103,0.307466685094385,Tuned Random Forest,0.138831513311706
2024-25,2024-09-01,Chelsea,Crystal Palace,2024-25,D,1.4960876039003117,1.4462785440681032,Tuned Random Forest,0.04980905983220851
2024-25,2024-09-01,Man United,Liverpool,2024-25,A,0.5922854561759645,0.6489826624658145,Tuned Random Forest,-0.05669720628984998
2024-25,2024-09-01,Newcastle,Tottenham,2024-25,H,0.8963782788678072,0.8628511282696195,Tuned Random Forest,0.03352715059818767
2024-25,2024-09-14,Aston Villa,Everton,2024-25,H,0.3586268871574833,0.4333580947133683,Tuned Random Forest,-0.07473120755588497
2024-25,2024-09-14,Bournemouth,Chelsea,2024-25,A,0.6844540910632895,0.8431136191151548,Tuned Random Forest,-0.15865952805186534
2024-25,2024-09-14,Brighton,Ipswich,2024-25,D,1.365741795775786,1.5082334232248213,Tuned Random Forest,-0.14249162744903532
2024-25,2024-09-14,Crystal Palace,Leicester,2024-25,D,1.319333582649675,1.3798926703016863,Tuned Random Forest,-0.060559087652011234
2024-25,2024-09-14,Fulham,West Ham,2024-25,D,1.263928431619044,1.3752520522977472,Tuned Random Forest,-0.11132362067870316
2024-25,2024-09-14,Liverpool,Nott'm Forest,2024-25,A,2.524018997338229,2.6157976321591687,Tuned Random Forest,-0.09177863482093951
2024-25,2024-09-14,Man City,Brentford,2024-25,H,0.2322158137453164,0.13146829740898697,Tuned Random Forest,0.10074751633632945
2024-25,2024-09-14,Southampton,Man United,2024-25,A,0.48913899257885635,0.5394510820127872,Tuned Random Forest,-0.050312089433930895
2024-25,2024-09-15,Tottenham,Arsenal,2024-25,A,0.5381004119208568,0.77966226990131,Tuned Random Forest,-0.24156185798045327
2024-25,2024-09-15,Wolves,Newcastle,2024-25,A,0.6011772009739264,0.669780664311808,Tuned Random Forest,-0.0686034633378817
2024-25,2024-09-21,Aston Villa,Wolves,2024-25,H,0.3249489410370329,0.4352523454685194,Tuned Random Forest,-0.11030340443148645
2024-25,2024-09-21,Crystal Palace,Man United,2024-25,D,1.479298192711049,1.3669829171714505,Tuned Random Forest,0.11231527553959841
2024-25,2024-09-21,Fulham,Newcastle,2024-25,H,1.4299087595985616,1.4599763627587699,Tuned Random Forest,-0.03006760316020829
2024-25,2024-09-21,Leicester,Everton,2024-25,D,1.2319340292530356,1.278231347056825,Tuned Random Forest,-0.04629731780378932
2024-25,2024-09-21,Liverpool,Bournemouth,2024-25,H,0.2300141595364885,0.3127542385251728,Tuned Random Forest,-0.08274007898868432
2024-25,2024-09-21,Southampton,Ipswich,2024-25,D,1.4842487503918231,1.3314078602938995,Tuned Random Forest,0.15284089009792368
2024-25,2024-09-21,Tottenham,Brentford,2024-25,H,0.6540795918056733,0.7178215053036033,Tuned Random Forest,-0.06374191349793001
2024-25,2024-09-21,West Ham,Chelsea,2024-25,A,0.6388944300896444,0.7648027223899494,Tuned Random Forest,-0.12590829230030498
2024-25,2024-09-22,Brighton,Nott'm Forest,2024-25,D,1.3316042658818334,1.4150935734903884,Tuned Random Forest,-0.083489307608555
2024-25,2024-09-22,Man City,Arsenal,2024-25,D,1.3695111893308594,1.8028292289991759,Tuned Random Forest,-0.4333180396683165
2024-25,2024-09-28,Arsenal,Leicester,2024-25,H,0.22587286411492813,0.19850145100380648,Tuned Random Forest,0.02737141311112165
2024-25,2024-09-28,Brentford,West Ham,2024-25,D,1.318745431060087,1.3956913258490538,Tuned Random Forest,-0.07694589478896674
2024-25,2024-09-28,Chelsea,Brighton,2024-25,H,0.6546115948067794,0.5977794383062607,Tuned Random Forest,0.05683215650051876
2024-25,2024-09-28,Everton,Crystal Palace,2024-25,H,0.9596778950337858,1.0194312168772788,Tuned Random Forest,-0.059753321843493024
2024-25,2024-09-28,Newcastle,Man City,2024-25,D,1.5440746293979366,1.5842557162685507,Tuned Random Forest,-0.04018108687061406
2024-25,2024-09-28,Nott'm Forest,Fulham,2024-25,A,1.0631095075866617,1.0615760992619534,Tuned Random Forest,0.0015334083247082742
2024-25,2024-09-28,Wolves,Liverpool,2024-25,A,0.3826194131499134,0.2553867894797928,Tuned Random Forest,0.12723262367012056
2024-25,2024-09-29,Ipswich,Aston Villa,2024-25,D,1.4734921416191815,1.3935458024574348,Tuned Random Forest,0.07994633916174676
2024-25,2024-09-29,Man United,Tottenham,2024-25,A,1.1996240540661816,1.082830862870742,Tuned Random Forest,0.11679319119543963
2024-25,2024-09-30,Bournemouth,Southampton,2024-25,H,0.6039948481042531,0.5303787958704512,Tuned Random Forest,0.07361605223380185
2024-25,2024-10-05,Arsenal,Southampton,2024-25,H,0.2119160265466684,0.10337954364323017,Tuned Random Forest,0.10853648290343824
2024-25,2024-10-05,Brentford,Wolves,2024-25,H,0.7020613664397308,0.6517409037229096,Tuned Random Forest,0.050320462716821224
2024-25,2024-10-05,Crystal Palace,Liverpool,2024-25,A,0.41869324435867433,0.352422985281903,Tuned Random Forest,0.06627025907677131
2024-25,2024-10-05,Everton,Newcastle,2024-25,D,1.4973933592577668,1.4030526763950444,Tuned Random Forest,0.09434068286272246
2024-25,2024-10-05,Leicester,Bournemouth,2024-25,H,1.0216319728563463,0.983419917477693,Tuned Random Forest,0.03821205537865335
2024-25,2024-10-05,Man City,Fulham,2024-25,H,0.2469330260989511,0.14468021135684125,Tuned Random Forest,0.10225281474210984
2024-25,2024-10-05,West Ham,Ipswich,2024-25,H,0.7289629979965225,0.7239918144512688,Tuned Random Forest,0.004971183545253721
2024-25,2024-10-06,Aston Villa,Man United,2024-25,D,1.360774214190119,1.4891034943023136,Tuned Random Forest,-0.1283292801121947
2024-25,2024-10-06,Brighton,Tottenham,2024-25,H,1.0812813725426285,1.1634334643584543,Tuned Random Forest,-0.08215209181582583
2024-25,2024-10-06,Chelsea,Nott'm Forest,2024-25,D,1.8526971557351453,1.7223918958204707,Tuned Random Forest,0.13030525991467456
2024-25,2024-10-19,Bournemouth,Arsenal,2024-25,H,2.0184742458672242,1.9717471402015416,Tuned Random Forest,0.04672710566568261
2024-25,2024-10-19,Fulham,Aston Villa,2024-25,A,0.7163491142880498,1.0505088755197152,Tuned Random Forest,-0.33415976123166535
2024-25,2024-10-19,Ipswich,Everton,2024-25,A,1.0917546945161647,1.169535493627898,Tuned Random Forest,-0.07778079911173341
2024-25,2024-10-19,Man United,Brentford,2024-25,H,0.6478127568957893,0.652534538587326,Tuned Random Forest,-0.004721781691536697
2024-25,2024-10-19,Newcastle,Brighton,2024-25,A,1.498352977445682,1.570642575243577,Tuned Random Forest,-0.07228959779789501
2024-25,2024-10-19,Southampton,Leicester,2024-25,A,0.650172891480783,0.7732524188429283,Tuned Random Forest,-0.12307952736214522
2024-25,2024-10-19,Tottenham,West Ham,2024-25,H,0.5909449407945649,0.5649178928326929,Tuned Random Forest,0.026027047961872052
2024-25,2024-10-20,Liverpool,Chelsea,2024-25,H,0.48630748268211493,0.3894294314724578,Tuned Random Forest,0.09687805120965715
2024-25,2024-10-20,Wolves,Man City,2024-25,A,0.3752182950855052,0.20858514789451524,Tuned Random Forest,0.16663314719098996
2024-25,2024-10-21,Nott'm Forest,Crystal Palace,2024-25,H,0.9105538692013276,0.8977517439862318,Tuned Random Forest,0.012802125215095828
2024-25,2024-10-25,Leicester,Nott'm Forest,2024-25,A,1.0235000526077656,1.0471023632836962,Tuned Random Forest,-0.02360231067593066
2024-25,2024-10-26,Aston Villa,Bournemouth,2024-25,D,1.7181339888927576,1.563681529655453,Tuned Random Forest,0.15445245923730466
2024-25,2024-10-26,Brentford,Ipswich,2024-25,H,0.7109963790487848,0.6881773849507483,Tuned Random Forest,0.02281899409803645
2024-25,2024-10-26,Brighton,Wolves,2024-25,D,1.4045876284187762,1.4939195685071343,Tuned Random Forest,-0.0893319400883581
2024-25,2024-10-26,Everton,Fulham,2024-25,D,1.2736076389827344,1.3275146001808709,Tuned Random Forest,-0.05390696119813643
2024-25,2024-10-26,Man City,Southampton,2024-25,H,0.19307990332291342,0.0666319627656115,Tuned Random Forest,0.1264479405573019
2024-25,2024-10-27,Arsenal,Liverpool,2024-25,D,1.1734868132771437,1.5105268202970912,Tuned Random Forest,-0.3370400070199475
2024-25,2024-10-27,Chelsea,Newcastle,2024-25,H,0.6433270587910493,0.6631537792031711,Tuned Random Forest,-0.019826720412121746
2024-25,2024-10-27,Crystal Palace,Tottenham,2024-25,H,1.5273480332806046,1.52928111226048,Tuned Random Forest,-0.001933078979875269
2024-25,2024-10-27,West Ham,Man United,2024-25,H,1.2854959742519743,0.9632692626629092,Tuned Random Forest,0.322226711589065
2024-25,2024-11-02,Bournemouth,Man City,2024-25,H,1.9182118844281046,2.0961807386315843,Tuned Random Forest,-0.17796885420347963
2024-25,2024-11-02,Ipswich,Leicester,2024-25,D,1.2831863844836189,1.3406743389015279,Tuned Random Forest,-0.05748795441790899
2024-25,2024-11-02,Liverpool,Brighton,2024-25,H,0.2916194373520724,0.2663623526439483,Tuned Random Forest,0.0252570847081241
2024-25,2024-11-02,Newcastle,Arsenal,2024-25,H,1.49285591013704,1.5261313023129544,Tuned Random Forest,-0.03327539217591435
2024-25,2024-11-02,Nott'm Forest,West Ham,2024-25,H,0.8994786214601648,0.7977881005807932,Tuned Random Forest,0.10169052087937158
2024-25,2024-11-02,Southampton,Everton,2024-25,H,1.3868768122093824,1.3504506509216057,Tuned Random Forest,0.03642616128777676
2024-25,2024-11-02,Wolves,Crystal Palace,2024-25,D,1.2541227138938846,1.3674276660968179,Tuned Random Forest,-0.11330495220293324
2024-25,2024-11-03,Man United,Chelsea,2024-25,D,1.1884955886482946,1.4025516814320222,Tuned Random Forest,-0.21405609278372761
2024-25,2024-11-03,Tottenham,Aston Villa,2024-25,H,0.9191556571413082,0.7633200255606143,Tuned Random Forest,0.1558356315806939
2024-25,2024-11-04,Fulham,Brentford,2024-25,H,0.899114605818733,0.8243266748991231,Tuned Random Forest,0.07478793091960989
2024-25,2024-11-09,Brentford,Bournemouth,2024-25,H,0.98423784471207,0.9892445092676495,Tuned Random Forest,-0.005006664555579521
2024-25,2024-11-09,Brighton,Man City,2024-25,H,1.711327294443311,1.6620359024898503,Tuned Random Forest,0.04929139195346077
2024-25,2024-11-09,Crystal Palace,Fulham,2024-25,A,1.0591602050676512,1.1401410732301271,Tuned Random Forest,-0.08098086816247596
2024-25,2024-11-09,Liverpool,Aston Villa,2024-25,H,0.3427615312289905,0.39519982069550985,Tuned Random Forest,-0.05243828946651935
2024-25,2024-11-09,West Ham,Everton,2024-25,D,1.330838046712773,1.3669646252594794,Tuned Random Forest,-0.03612657854670642
2024-25,2024-11-09,Wolves,Southampton,2024-25,H,0.5574266963633202,0.5753826177361903,Tuned Random Forest,-0.017955921372870054
2024-25,2024-11-10,Chelsea,Arsenal,2024-25,D,1.512937788865929,1.4153672550852325,Tuned Random Forest,0.09757053378069647
2024-25,2024-11-10,Man United,Leicester,2024-25,H,0.4735261658096278,0.5360780997907125,Tuned Random Forest,-0.06255193398108472
2024-25,2024-11-10,Nott'm Forest,Newcastle,2024-25,A,0.8531975352713556,1.0749269174107434,Tuned Random Forest,-0.22172938213938787
2024-25,2024-11-10,Tottenham,Ipswich,2024-25,A,2.084381377202145,1.9430386761877227,Tuned Random Forest,0.14134270101442237
2024-25,2024-11-23,Arsenal,Nott'm Forest,2024-25,H,0.330538670762748,0.25120806912319893,Tuned Random Forest,0.07933060163954908
2024-25,2024-11-23,Aston Villa,Crystal Palace,2024-25,D,1.5232847087873895,1.5269513896792821,Tuned Random Forest,-0.003666680891892593
2024-25,2024-11-23,Bournemouth,Brighton,2024-25,A,0.9410959443909859,1.0603241217536832,Tuned Random Forest,-0.11922817736269731
2024-25,2024-11-23,Everton,Brentford,2024-25,D,1.3406950208819892,1.367726933701185,Tuned Random Forest,-0.027031912819195814
2024-25,2024-11-23,Fulham,Wolves,2024-25,A,1.53789473034154,1.5042036646456132,Tuned Random Forest,0.033691065695926836
2024-25,2024-11-23,Leicester,Chelsea,2024-25,A,0.5648986011250385,0.6136467994427551,Tuned Random Forest,-0.048748198317716596
2024-25,2024-11-23,Man City,Tottenham,2024-25,A,2.0580486621043748,2.0247883864339564,Tuned Random Forest,0.03326027567041834
2024-25,2024-11-24,Ipswich,Man United,2024-25,D,1.3758901129989098,1.3881435610666772,Tuned Random Forest,-0.012253448067767403
2024-25,2024-11-24,Southampton,Liverpool,2024-25,A,0.27686464046746223,0.22997046459666476,Tuned Random Forest,0.04689417587079747
2024-25,2024-11-25,Newcastle,West Ham,2024-25,A,1.8640533488938436,1.492058721775994,Tuned Random Forest,0.3719946271178496
2024-25,2024-11-29,Brighton,Southampton,2024-25,D,1.6807460881377658,1.7162444613609131,Tuned Random Forest,-0.035498373223147306
2024-25,2024-11-30,Brentford,Leicester,2024-25,H,0.6955333936802932,0.7446870181917796,Tuned Random Forest,-0.049153624511486416
2024-25,2024-11-30,Crystal Palace,Newcastle,2024-25,D,1.3825586651607058,1.3439689559543178,Tuned Random Forest,0.038589709206388045
2024-25,2024-11-30,Nott'm Forest,Ipswich,2024-25,H,0.7496848015879225,0.7794675035542101,Tuned Random Forest,-0.029782701966287628
2024-25,2024-11-30,West Ham,Arsenal,2024-25,A,0.49691043221439307,0.540346525149254,Tuned Random Forest,-0.04343609293486089
2024-25,2024-11-30,Wolves,Bournemouth,2024-25,A,1.109492359144033,1.0436414746198595,Tuned Random Forest,0.06585088452417365
2024-25,2024-12-01,Chelsea,Aston Villa,2024-25,H,0.6036235442673705,0.5395428101155463,Tuned Random Forest,0.06408073415182425
2024-25,2024-12-01,Liverpool,Man City,2024-25,H,0.6711896696355778,0.7809012548939858,Tuned Random Forest,-0.10971158525840796
2024-25,2024-12-01,Man United,Everton,2024-25,H,0.4977293318413588,0.577618772649163,Tuned Random Forest,-0.07988944080780414
2024-25,2024-12-01,Tottenham,Fulham,2024-25,D,1.4542291655257733,1.5514507525440158,Tuned Random Forest,-0.09722158701824246
2024-25,2024-12-03,Ipswich,Crystal Palace,2024-25,A,1.1294054639574092,1.2787617857579279,Tuned Random Forest,-0.14935632180051872
2024-25,2024-12-03,Leicester,West Ham,2024-25,H,1.03166573447646,0.8709679443378627,Tuned Random Forest,0.1606977901385972
2024-25,2024-12-04,Arsenal,Man United,2024-25,H,0.3816297230861868,0.4983781908339223,Tuned Random Forest,-0.11674846774773551
2024-25,2024-12-04,Aston Villa,Brentford,2024-25,H,0.7116108380161961,0.47582876417032594,Tuned Random Forest,0.23578207384587013
2024-25,2024-12-04,Everton,Wolves,2024-25,H,0.7209722223437355,0.633087165880643,Tuned Random Forest,0.08788505646309253
2024-25,2024-12-04,Man City,Nott'm Forest,2024-25,H,0.3515310250358082,0.15831648912171434,Tuned Random Forest,0.19321453591409385
2024-25,2024-12-04,Newcastle,Liverpool,2024-25,D,1.6673106603732968,1.5780154976444072,Tuned Random Forest,0.0892951627288896
2024-25,2024-12-04,Southampton,Chelsea,2024-25,A,0.4751288459038404,0.3050675615390524,Tuned Random Forest,0.170061284364788
2024-25,2024-12-05,Bournemouth,Tottenham,2024-25,H,1.344994033398827,1.3366256474134859,Tuned Random Forest,0.008368385985341176
2024-25,2024-12-05,Fulham,Brighton,2024-25,H,0.9742105111634936,0.9071323823351515,Tuned Random Forest,0.06707812882834208
2024-25,2024-12-07,Aston Villa,Southampton,2024-25,H,0.3825042890286315,0.2680175947150193,Tuned Random Forest,0.11448669431361219
2024-25,2024-12-07,Brentford,Newcastle,2024-25,H,1.100565308088775,0.9695496583867078,Tuned Random Forest,0.13101564970206714
2024-25,2024-12-07,Crystal Palace,Man City,2024-25,D,1.6200841237951744,1.7209335493873088,Tuned Random Forest,-0.10084942559213439
2024-25,2024-12-07,Man United,Nott'm Forest,2024-25,A,1.537643444091512,1.536479320762204,Tuned Random Forest,0.0011641233293080422
2024-25,2024-12-08,Fulham,Arsenal,2024-25,D,1.5775831233803947,1.4789191116153808,Tuned Random Forest,0.09866401176501394
2024-25,2024-12-08,Ipswich,Bournemouth,2024-25,A,0.8876859021742206,0.8483752740795323,Tuned Random Forest,0.03931062809468833
2024-25,2024-12-08,Leicester,Brighton,2024-25,D,1.4373387930381094,1.4031887524293385,Tuned Random Forest,0.034150040608770915
2024-25,2024-12-08,Tottenham,Chelsea,2024-25,A,1.0858902780102013,1.0005108535954528,Tuned Random Forest,0.08537942441474855
2024-25,2024-12-09,West Ham,Wolves,2024-25,H,0.6757000852817157,0.6560779567492704,Tuned Random Forest,0.01962212853244527
2024-25,2024-12-14,Arsenal,Everton,2024-25,D,1.9225465273142877,2.0063661704289713,Tuned Random Forest,-0.0838196431146836
2024-25,2024-12-14,Liverpool,Fulham,2024-25,D,2.074831448734035,1.8163239103803432,Tuned Random Forest,0.25850753835369167
