Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,ActualHomeGoals,ActualAwayGoals,ExpectedHomeGoals,ExpectedAwayGoals
2024-25,2025-05-16,Aston Villa,Tottenham,5,2024-25,2,0,1.9420944552739792,1.1220869797658615
2024-25,2025-05-16,Chelsea,Man United,5,2024-25,1,0,2.0685205233784196,1.1307955632719033
2024-25,2025-05-18,Arsenal,Newcastle,5,2024-25,1,0,1.9464456884638708,1.1975424002364365
2024-25,2025-05-18,Brentford,Fulham,5,2024-25,2,3,1.9419667922930803,1.1333910200471708
2024-25,2025-05-18,Everton,Southampton,5,2024-25,2,0,2.438852516043389,0.7958470306254911
2024-25,2025-05-18,Leicester,Ipswich,5,2024-25,2,0,1.2392917475115708,1.3292288981293263
2024-25,2025-05-18,West Ham,Nott'm Forest,5,2024-25,1,2,1.514351482899245,1.4042076111292652
2024-25,2025-05-19,Brighton,Liverpool,5,2024-25,3,2,1.2649320378710303,1.862788935787955
2024-25,2025-05-20,Crystal Palace,Wolves,5,2024-25,4,2,1.6023972263474484,1.1910984456630354
2024-25,2025-05-20,Man City,Bournemouth,5,2024-25,3,1,2.396413966351255,0.9151184071595417
2024-25,2025-05-25,Bournemouth,Leicester,5,2024-25,2,0,1.9120071362733544,0.9021242002121066
2024-25,2025-05-25,Fulham,Man City,5,2024-25,0,2,1.0168827284880484,1.7352656091000125
2024-25,2025-05-25,Ipswich,West Ham,5,2024-25,1,3,1.2635444442321089,1.6266875271842784
2024-25,2025-05-25,Liverpool,Crystal Palace,5,2024-25,1,1,2.7185278052612447,1.059054156068134
2024-25,2025-05-25,Man United,Aston Villa,5,2024-25,2,0,1.5205038884355695,1.3582506490832251
2024-25,2025-05-25,Newcastle,Everton,5,2024-25,0,1,1.88503314443889,1.1147785664801357
2024-25,2025-05-25,Nott'm Forest,Chelsea,5,2024-25,0,1,1.4648341651916514,1.1547097994894115
2024-25,2025-05-25,Southampton,Arsenal,5,2024-25,1,2,0.5933567048552703,3.2073235480946116
2024-25,2025-05-25,Tottenham,Brighton,5,2024-25,1,4,1.6579291446841518,1.3554420030951717
2024-25,2025-05-25,Wolves,Brentford,5,2024-25,1,1,1.1762790856729812,1.5583120686052259
